3214,"Dydsdragonen",1917,"Mon Mar 25 1918 00:00:00 GMT+1300 (DST)","unknown","Denmark","Comedy","Lau Lauritzen","Poul Gregaard","Rasmus Christiansen, Lauritz Olsen, Ragnhild Sannom, Oscar Stribolt","unknown",,"tt0164552",,,"movie"
3215,"Florence Rose Fashions, No. 29",1917,"Sun Apr 29 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","Florence Rose","unknown",,"tt4236654",,,"movie"
3216,"Nanà",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","unknown","Drama","Camillo De Riso","unknown","unknown","unknown",,"tt1569464",,,"movie"
3217,"Feeding the Bears",1917,"Mon Mar 26 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","This subject shows the droll capers of these huge and voracious, but good-natured carnivores, are extremely amusing.",,"tt4924510",,,"movie"
3218,"Caught in the End",1917,"Sun Sep 30 1917 00:00:00 GMT+1200 (STD)","10","USA","Short, Comedy","Charles Avery","unknown","Raymond Griffith, Ruth Churchill, A. Edward Sutherland, William Irving","unknown",,"tt0007780",,,"movie"
3219,"The Gentleman in Blue",1917,"Thu Feb 01 1917 00:00:00 GMT+1300 (DST)","unknown","UK","Crime","unknown","Mark Allerton","unknown","unknown",,"tt0166625",,,"movie"
3220,"A Deal in Furniture",1917,"Thu Mar 01 1917 00:00:00 GMT+1300 (DST)","unknown","unknown","Short, Comedy","unknown","unknown","unknown","unknown",,"tt0948585",,,"movie"
3221,"Quacky Doodles Sings the Pledge",1917,"Mon Sep 10 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Comedy, Short","F.M. Follett, Johnny Gruelle","Johnny Gruelle","unknown","unknown",,"tt0008479",,,"movie"
3222,"The Munitions Plot",1917,"Sat Apr 28 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Drama","J. Gunnis Davis","unknown","Helen Gibson, George A. Williams, George Routh, Gus Pullian","unknown",,"tt1195786",,,"movie"
3223,"The Bookworm Turns",1917,"Sun Apr 08 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Charles Avery","unknown","Harry Depp, Claire Anderson, James Spencer, Frank Reynolds","unknown",,"tt0950570",,,"movie"
3224,"Her Primitive Man",1917,"Sun Apr 15 1917 00:00:00 GMT+1200 (STD)","10","USA","Short, Drama","Harry D'Elba","L. Caulfield, Charles J. Wilson","Jean Hersholt, Jack Mulhall, Myrtle Reeves, Harry Griffith","unknown",,"tt0239460",,,"movie"
3225,"Plouf et les trois jouvencelles",1917,"unknown","unknown","France","Short","unknown","unknown","Fernand Rivers","unknown",,"tt0783772",,,"movie"
3226,"Three Ways Out",1917,"Tue Jan 30 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Richard Foster Baker","unknown","John Cossar, Harry Dunkinson, Gertrude Glover","unknown",,"tt0467061",,,"movie"
3227,"Reel Life #54",1917,"Thu May 10 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4258176",,,"movie"
3228,"Helen Grayson's Strategy",1917,"Thu Jun 21 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Drama","John McDermott","Walter Woods","Irene Hunt, Malcolm Blevins, Lee Shumway, Hayward Mack","unknown",,"tt0325545",,,"movie"
3229,"L'astucieux Rigadin",1917,"unknown","unknown","France","Short, Comedy","Georges Monca","unknown","Charles Prince","unknown",,"tt1774445",,,"movie"
3230,"L'ombra del sogno",1917,"Mon Jan 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Vincenzo Morello","unknown","Clelia Antici-Mattei, Edvige Balzani, Lea Campioni, Ada Dondini","unknown",,"tt0962593",,,"movie"
3231,"A tanítónö",1917,"unknown","unknown","Hungary","unknown","Jenö Janovics","Sándor Bródy, Mihály Fekete","Lili Berky, Vanda Berlányi, Gyula Dezséri, Aranka Laczkó","unknown",,"tt0242930",,,"movie"
3232,"Camere separate",1917,"Thu Nov 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Gennaro Righelli","unknown","Alberto Collo, Diomira Jacobini, Ida Carloni Talli, Matilde Guillaume","unknown",,"tt0159322",,,"movie"
3233,"The Countess of Summacount",1917,"Thu Mar 01 1917 00:00:00 GMT+1300 (DST)","unknown","UK","Short, Comedy","Frank Wilson","Percy Manton","Chrissie White","unknown",,"tt0168610",,,"movie"
3234,"His Thankless Job",1917,"Sun Jul 08 1917 00:00:00 GMT+1200 (STD)","10","USA","Short, Comedy","Reggie Morris","unknown","Raymond Griffith, Lloyd Bacon, Elinor Field","unknown",,"tt0207518",,,"movie"
3235,"Damaged, No Goods",1917,"Sun Dec 23 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","J.A. Howe, Jack White","unknown","Lloyd Hamilton, Gertrude Selby, Mildred Lee, W.E. Lawrence","unknown",,"tt1329483",,,"movie"
3236,"Lebenswogen",1917,"Fri Jan 05 1917 00:00:00 GMT+1300 (DST)","unknown","Austria","unknown","Jacob Fleck, Luise Fleck","Jacob Fleck, Luise Fleck, Hans Kottow","Wilhelm Klitsch, Liane Haid, Hermann Benke, Moritz Millmann","unknown",,"tt0195872",,,"movie"
3237,"Alasitas",1917,"unknown","unknown","Bolivia","Documentary, Short","Julio Cordero","unknown","unknown","unknown",,"tt1718718",,,"movie"
3238,"Das Geheimnis des Waldes",1917,"unknown","unknown","Austria, Germany","unknown","Joseph Delmont, Hans Otto","Joseph Delmont","Hans Homma, Viktor Eckhardt, Eugenie Bernay","unknown",,"tt0357696",,,"movie"
3239,"Home Defense",1917,"Mon Oct 22 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Chester De Vonde","Thomas J. Gray","Victor Moore, Davy Don","unknown",,"tt0008115",,,"movie"
3240,"Captain Jinks in and Out",1917,"Mon Apr 02 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","Frank Daniels","unknown",,"tt0950574",,,"movie"
3241,"Reel Life #53",1917,"Thu May 03 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4258174",,,"movie"
3242,"Geysers of the Yellowstone",1917,"Mon Aug 06 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt0955263",,,"movie"
3243,"Mutual Weekly, No. 1",1917,"Mon Dec 31 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4962510",,,"movie"
3244,"The Wrong Man",1917,"Sat Jul 07 1917 00:00:00 GMT+1200 (STD)","20","USA","Short, Western","Fred Kelsey","Jack Cunningham, N.P. Oakes","Harry Carey, Fritzi Ridgeway, Vester Pegg, William Steele","unknown",,"tt0008793",,,"movie"
3245,"Her Merry Mix-Up",1917,"Sat Sep 01 1917 00:00:00 GMT+1200 (STD)","10","USA","Short, Comedy","Al Christie","Robert Hall","Patricia Palmer, James Harrison, Ethel Lynne, Gino Corrado","unknown",,"tt0474032",,,"movie"
3246,"Mother Love and the Law",1917,"Mon Oct 01 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama","George Siegmann","O.A.C. Lund","Dollie Ledgerwood Matters, O.A.C. Lund, George Siegmann, Mabel Bardine","unknown",,"tt0008324",,,"movie"
3247,"Aoba no yado",1917,"unknown","unknown","Japan","Short","unknown","unknown","Masao Ômura, Kunitake Akitsuki, Misao Satsuki, Shozaburô Hijikata","unknown",,"tt4298710",,,"movie"
3248,"His Dirty Career",1917,"Wed Aug 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","unknown","unknown","Lou Marks","unknown",,"tt1315956",,,"movie"
3249,"Reel Life #50",1917,"Thu Apr 12 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt4239050",,,"movie"
3250,"The Man from Tia Juana",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Western","James W. Horne","unknown","Marin Sais, Ronald Bradbury, Edward Clisbee, Edward Hearn","unknown",,"tt1072650",,,"movie"
3251,"Tuberosen",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","Germany","Drama","Josef Stein","Georg Kaiser","Else Berna, Ernst Ludwig, Paul Passarge","unknown",,"tt4650952",,,"movie"
3252,"Go henge kikûmatsu",1917,"Mon Oct 01 1917 00:00:00 GMT+1300 (DST)","unknown","Japan","unknown","unknown","unknown","Matsunosuke Onoe, Kitsuraku Arashi, Suminojo Ichikawa, Kijaku Ôtani","unknown",,"tt1085420",,,"movie"
3253,"At First Sight",1917,"Mon Jul 02 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Comedy","Robert Z. Leonard","George Middleton","Mae Murray, Sam Hardy, Jules Raucourt, Julia Bruns","unknown","http://ia.media-imdb.com/images/M/MV5BMTc2MzY4NjAyOF5BMl5BanBnXkFtZTYwMDQ4MTg5._V1_SX300.jpg","tt0007654","3.7","6","movie"
3254,"Betty to the Rescue",1917,"Mon Jan 15 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy","Frank Reicher","Beatrice DeMille, Leighton Osmun","Jack Dean, Lillian Leighton, James Neill, Fannie Ward","unknown",,"tt0007700",,,"movie"
3255,"The Man Who Made Good",1917,"Sun Apr 01 1917 00:00:00 GMT+1300 (DST)","unknown","UK","War, Drama","David Aylott","George Leyton","George Leyton, Lettie Paxton, George Dewhurst, Daisy Cordell","unknown",,"tt0008256",,,"movie"
3256,"Sengôkû sodo",1917,"Wed Sep 05 1917 00:00:00 GMT+1200 (STD)","unknown","Japan","unknown","unknown","unknown","Matsunosuke Onoe, Rihaku Arashi, Sennosuke Nakamura, Kitsuraku Arashi","unknown",,"tt1075052",,,"movie"
3257,"Selig-Tribune, No. 17",1917,"Mon Feb 26 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4450740",,,"movie"
3258,"The Hypocrites",1917,"unknown","unknown","USA","Short","unknown","unknown","Bert Murphy, Frank Pollard, Sam Robinson","unknown",,"tt0404123",,,"movie"
3259,"Uncle Sam's Hints, No. 5: How to Preserve Eggs",1917,"Sun Nov 18 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","unknown",,"tt1390990",,,"movie"
3260,"A Startling Climax",1917,"Tue Mar 27 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama, Short","George L. Sargent","Karl R. Coolidge","Gertrude Astor, Val Paul, Fred Church, Dan Leighton","unknown",,"tt0427895",,,"movie"
3261,"Quacky Doodles' Food Crisis",1917,"Mon Mar 12 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Animation, Comedy, Short","F.M. Follett, Johnny Gruelle","Johnny Gruelle","unknown","unknown",,"tt0008483",,,"movie"
3262,"The American Heiress",1917,"Mon Jan 01 1917 00:00:00 GMT+1300 (DST)","unknown","UK","Short, Crime, Drama","Cecil M. Hepworth","Blanche McIntosh","Alma Taylor, Violet Hopson, Stewart Rome, Lionelle Howard","A maid posing as an heiress is kidnapped by thieves and saved by the butler.",,"tt0007635",,,"movie"
3263,"After the Balled-Up Ball",1917,"Wed Feb 21 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","J.A. Howe","unknown","Phil Dunham, Lucille Hutton, Merta Sterling, Charles Inslee","A socially ambitious wife tries to persuade her husband to attend a society ball, even though he doesn't want to go. She finally convinces him by promising to take along a neighbor couple. However, in case he might need a little ""comforting" at the ball, he takes along a flask of liquor. Once he gets there, he gets bored and starts taking "sips" from the flask. Pretty soon the flask is empty, and he's blitzed. Complications ensue.",,"tt0405638",,,"movie"
3264,"The Fighting Gentleman",1917,"unknown","unknown","USA","unknown","Edward Sloman","unknown","unknown","unknown",,"tt0007941",,,"movie"
3265,"The Retreat of the Germans",1917,"Wed Aug 15 1917 00:00:00 GMT+1200 (STD)","unknown","UK","Documentary, War","unknown","unknown","unknown","Documentary, one of a series, showing Great Britain's participation in the First World War. This entry depicts the fighting, waiting, labor, and logistics of the successful British effort to push back the German army at Arras.",,"tt0008509",,,"movie"
3266,"Across British India",1917,"Sun Apr 29 1917 00:00:00 GMT+1200 (STD)","unknown","unknown","Documentary, Short","unknown","unknown","unknown","unknown",,"tt0950560",,,"movie"
3267,"Animated Weekly, No. 83",1917,"Wed Aug 01 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Documentary, Short, News","unknown","unknown","unknown","unknown",,"tt4273730",,,"movie"
3268,"Oh! U-Boat",1917,"Mon Dec 31 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","unknown","unknown","Victor Moore","unknown",,"tt0008378",,,"movie"
3269,"Der Captain Is Examined for Insurance",1917,"Sun Feb 11 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Animation, Short, Comedy","Gregory La Cava","Louis De Lorme, Rudolph Dirks","unknown","unknown",,"tt0139916",,,"movie"
3270,"Santos Vega",1917,"unknown","unknown","Argentina","Drama, History, Western","Carlos de Paoli","Rafael Obligado, Carlos de Paoli","José Juan Podestá, Ignacio Corsini","unknown",,"tt0419114",,,"movie"
3271,"The Blackmailers",1917,"Mon Feb 05 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Crime, Mystery","Mr. Fatherree","unknown","unknown","unknown",,"tt0168518",,,"movie"
3272,"Mr. Common People's Busy Day",1917,"Wed Mar 28 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Animation, Short","unknown","unknown","unknown","unknown",,"tt0365525",,,"movie"
3273,"The Earthquake Motor",1917,"unknown","unknown","Germany","unknown","Carl Heinz Wolff","Arthur Conan Doyle, Paul Rosenhayn","Hugo Flink, Victor Janson, Hanns Kräly, Ernst Ludwig","unknown",,"tt0322123",,,"movie"
3274,"A Nurse of an Aching Heart",1917,"Mon Oct 08 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Archie Mayo","unknown","Eva Novak, Eddie Barry, Robert McKenzie, Chester Ryckman","unknown",,"tt0339461",,,"movie"
3275,"A Tuner of Note",1917,"Sun Mar 25 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Harry McCoy","unknown","Harry McCoy, Miriam Spencer, Vivian Edwards, Frank Bond","unknown",,"tt1442196",,,"movie"
3276,"Mutual Tours Around the World, No. 10",1917,"Tue Jan 09 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Documentary, Short","unknown","unknown","unknown","This reel takes spectators through the foothills of the Pyrenees, to Budapest, Hungary, and to see the life of the natives in Egypt. The Pyrenees are extremely picturesque. There are deep gorges not more than eight or ten feet wide, dashing cataracts, and rugged valleys. Especially pleasing is the picture of the Hourat gorges, through which rushes the Ossau River. Then at Laruns the Ossau comes out of its troubled mountain bed to become a peaceful river. Budapest, situated on both banks of the Danube River, is the largest city of the Kingdom of Hungary. In addition to a general view of the city there is a picture of the celebrated Elizabeth Suspension bridge, a good view of the river boats, and pictures of the houses of Parliament. Life in Egypt pictures the Procession of the Sacred Carpet, taken every year to Mecca and returned to its Mosque at Cairo with stately ceremonies, the Khedive taking part. Other pictures show native soldiers, women transporting water from the Nile, an Arabian café, an Egyptian market place, and the primitive methods of agriculture and irrigation still practiced.",,"tt4162758",,,"movie"
3278,"Kairiki shikazo",1917,"Sun Jul 01 1917 00:00:00 GMT+1200 (STD)","unknown","Japan","unknown","Jiro Yoshino","unknown","Enjuro Ichikawa, Shirogoro Sawamura, Hidesaburo Onoe","unknown",,"tt1562344",,,"movie"
3279,"The Hermit's Hoard",1917,"Sat Feb 17 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","unknown","unknown","unknown","unknown",,"tt0948634",,,"movie"
3280,"Der Captain's Valet",1917,"Sat Aug 25 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Animation, Short, Comedy","Gregory La Cava","Louis De Lorme, Rudolph Dirks","unknown","unknown",,"tt0146614",,,"movie"
3281,"För hem och härd",1917,"unknown","unknown","Sweden","unknown","Georg af Klercker","Willy Grebst, Georg af Klercker","Carl Elis Brusewitz, Willy Grebst, Georg af Klercker, Gerda Thomé-Mattsson","unknown",,"tt0007985",,,"movie"
3282,"Mutual Weekly, No. 151",1917,"Sun Nov 18 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4745864",,,"movie"
3283,"Police Protection",1917,"Sun Jun 03 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, Comedy","Harry Myers","unknown","Harry Myers, Rosemary Theby","unknown",,"tt0876529",,,"movie"
3284,"The Saddle Girth",1917,"Sat Feb 17 1917 00:00:00 GMT+1300 (DST)","unknown","unknown","Short, Western","E.A. Martin, Tom Mix","Tom Mix","Tom Mix, Sid Jordan, Louella Maxam","unknown",,"tt0008530",,,"movie"
3285,"Beauté qui meurt",1917,"unknown","unknown","France","unknown","Georges-André Lacroix","unknown","unknown","unknown",,"tt0317130",,,"movie"
3286,"Was die Liebe vermag",1917,"Fri May 18 1917 00:00:00 GMT+1200 (STD)","unknown","Germany","Short","Fritz Freisler","unknown","unknown","unknown",,"tt1598639",,,"movie"
3287,"A kis gézengúz",1917,"unknown","unknown","Hungary","unknown","Alfréd Deésy","unknown","unknown","unknown",,"tt0241631",,,"movie"
3288,"Parigi misteriosa",1917,"Mon Oct 01 1917 00:00:00 GMT+1300 (DST)","unknown","Italy","unknown","Gustavo Serena","Eugène Sue","Olga Benetti, Alfredo Bracci, Lea Giunchi, Giovanni Gizzi","unknown",,"tt0922989",,,"movie"
3289,"The Ninth Day",1917,"Mon Oct 08 1917 00:00:00 GMT+1300 (DST)","20","USA","Short","George Marshall","Jasper Ewing Brady, Karl R. Coolidge","Neal Hart, Janet Eastman, Dick La Reno, Howard Crampton","unknown",,"tt0325906",,,"movie"
3290,"Universal Current Events, No. 20",1917,"Fri Sep 28 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Short, News","unknown","unknown","unknown","unknown",,"tt4866850",,,"movie"
